-1.485585e+00 -5.023181e-01 -5.493142e+00 -7.183331e+00 0.000000e+00 
-1.543696e+00 -5.632495e-01 -6.118712e+00 -5.007677e+00 0.000000e+00 
-1.607730e+00 -6.026325e-01 -6.676309e+00 -2.878027e+00 0.000000e+00 
-1.676975e+00 -6.210233e-01 -7.160257e+00 -8.123902e-01 0.000000e+00 
-1.750702e+00 -6.191066e-01 -7.574027e+00 1.184106e+00 0.000000e+00 
-1.828246e+00 -5.975895e-01 -7.924817e+00 3.105879e+00 0.000000e+00 
-1.909015e+00 -5.572738e-01 -8.220732e+00 4.942092e+00 0.000000e+00 
-1.992498e+00 -4.991055e-01 -8.467399e+00 6.669544e+00 0.000000e+00 
-2.078196e+00 -4.243957e-01 -8.663200e+00 8.241361e+00 0.000000e+00 
-2.165554e+00 -3.350484e-01 -8.795661e+00 9.577877e+00 0.000000e+00 
-2.253803e+00 -2.340534e-01 -8.836040e+00 1.055092e+01 0.000000e+00 
-2.341861e+00 -1.256711e-01 -8.752592e+00 1.103370e+01 0.000000e+00 
-2.428352e+00 -1.533433e-02 -8.520025e+00 1.093446e+01 0.000000e+00 
-2.511784e+00 9.117221e-02 -8.145282e+00 1.028542e+01 0.000000e+00 
-2.590905e+00 1.890161e-01 -7.665245e+00 9.231431e+00 0.000000e+00 
-2.664896e+00 2.750677e-01 -7.126718e+00 7.955647e+00 0.000000e+00 
-2.733369e+00 3.478908e-01 -6.566917e+00 6.607287e+00 0.000000e+00 
-2.796238e+00 4.072873e-01 -6.007740e+00 5.279014e+00 0.000000e+00 
-2.853563e+00 4.537073e-01 -5.459652e+00 4.019263e+00 0.000000e+00 
-2.905478e+00 4.879579e-01 -4.925629e+00 2.845914e+00 0.000000e+00 
-2.952122e+00 5.109239e-01 -4.405386e+00 1.761355e+00 0.000000e+00 
-2.993626e+00 5.234666e-01 -3.897478e+00 7.608188e-01 0.000000e+00 
-3.030106e+00 5.263879e-01 -3.399951e+00 -1.649021e-01 0.000000e+00 
-3.061653e+00 5.203814e-01 -2.910892e+00 -1.026739e+00 0.000000e+00 
-3.088346e+00 5.060275e-01 -2.428492e+00 -1.836329e+00 0.000000e+00 
-3.110240e+00 4.837895e-01 -1.951035e+00 -2.605474e+00 0.000000e+00 
-3.127383e+00 4.540364e-01 -1.477181e+00 -3.344958e+00 0.000000e+00 
-3.139797e+00 4.169848e-01 -1.005170e+00 -4.066885e+00 0.000000e+00 
-3.147478e+00 3.726913e-01 -5.328830e-01 -4.784412e+00 0.000000e+00 
-3.150427e+00 3.211906e-01 -5.963903e-02 -5.504951e+00 0.000000e+00 
-3.148651e+00 2.624982e-01 4.137657e-01 -6.230011e+00 0.000000e+00 
-3.142166e+00 1.966106e-01 8.850562e-01 -6.955198e+00 0.000000e+00 
-3.130991e+00 1.235069e-01 1.350473e+00 -7.670193e+00 0.000000e+00 
-3.115207e+00 4.334697e-02 1.803022e+00 -8.352493e+00 0.000000e+00 
-3.095011e+00 -4.330656e-02 2.231484e+00 -8.963524e+00 0.000000e+00 
-3.070693e+00 -1.355577e-01 2.625608e+00 -9.466106e+00 0.000000e+00 
-3.042640e+00 -2.321601e-01 2.977108e+00 -9.827791e+00 0.000000e+00 
-3.011299e+00 -3.316048e-01 3.283913e+00 -1.003534e+01 0.000000e+00 
-2.977099e+00 -4.323692e-01 3.550447e+00 -1.009609e+01 0.000000e+00 
-2.940398e+00 -5.330950e-01 3.785078e+00 -1.002976e+01 0.000000e+00 
-2.901469e+00 -6.326276e-01 3.998541e+00 -9.863354e+00 0.000000e+00 
-2.860468e+00 -7.300993e-01 4.200207e+00 -9.618974e+00 0.000000e+00 
-2.817476e+00 -8.248092e-01 4.397691e+00 -9.312793e+00 0.000000e+00 
-2.772509e+00 -9.161833e-01 4.596551e+00 -8.954217e+00 0.000000e+00 
-2.725532e+00 -1.003722e+00 4.800462e+00 -8.546777e+00 0.000000e+00 
-2.676477e+00 -1.086947e+00 5.011539e+00 -8.089175e+00 0.000000e+00 
-2.625270e+00 -1.165333e+00 5.230482e+00 -7.577510e+00 0.000000e+00 
-2.571841e+00 -1.238303e+00 5.456591e+00 -7.005610e+00 0.000000e+00 
-2.516125e+00 -1.305217e+00 5.687715e+00 -6.365420e+00 0.000000e+00 
-2.458086e+00 -1.365351e+00 5.920086e+00 -5.648339e+00 0.000000e+00 
-2.397736e+00 -1.417895e+00 6.147949e+00 -4.845689e+00 0.000000e+00 
-2.335165e+00 -1.461957e+00 6.363254e+00 -3.949671e+00 0.000000e+00 
-2.270548e+00 -1.496559e+00 6.555665e+00 -2.953448e+00 0.000000e+00 
-2.204174e+00 -1.520674e+00 6.712168e+00 -1.851895e+00 0.000000e+00 
-2.136475e+00 -1.533232e+00 6.817351e+00 -6.417280e-01 0.000000e+00 
-2.068051e+00 -1.533140e+00 6.854381e+00 6.788857e-01 0.000000e+00 
-1.999672e+00 -1.519287e+00 6.805131e+00 2.110570e+00 0.000000e+00 
-1.932291e+00 -1.490563e+00 6.651522e+00 3.654572e+00 0.000000e+00 
-1.867044e+00 -1.445817e+00 6.376905e+00 5.315383e+00 0.000000e+00 
-1.805210e+00 -1.383818e+00 5.966800e+00 7.105499e+00 0.000000e+00 
-1.748200e+00 -1.303190e+00 5.408891e+00 9.048723e+00 0.000000e+00 
-1.697554e+00 -1.202210e+00 4.692713e+00 1.118765e+01 0.000000e+00 
-1.654917e+00 -1.078543e+00 3.806423e+00 1.359587e+01 0.000000e+00 
-1.622044e+00 -9.290223e-01 2.735545e+00 1.638383e+01 0.000000e+00 
-1.600874e+00 -7.491123e-01 1.465531e+00 1.969495e+01 0.000000e+00 
-1.593333e+00 -5.331280e-01 2.173395e-02 2.358784e+01 0.000000e+00 
-1.600316e+00 -2.770595e-01 -1.365841e+00 2.750745e+01 0.000000e+00 
-1.618055e+00 9.947980e-03 -1.974213e+00 2.929754e+01 0.000000e+00 
-1.635143e+00 2.953670e-01 -1.245130e+00 2.721926e+01 0.000000e+00 
-1.640601e+00 5.479941e-01 1.971994e-01 2.321392e+01 0.000000e+00 
-1.631173e+00 7.601945e-01 1.665776e+00 1.931430e+01 0.000000e+00 
-1.607904e+00 9.362703e-01 2.954778e+00 1.599568e+01 0.000000e+00 
-1.572742e+00 1.081783e+00 4.044934e+00 1.317892e+01 0.000000e+00 
-1.527622e+00 1.201042e+00 4.949626e+00 1.072197e+01 0.000000e+00 
-1.474323e+00 1.297054e+00 5.682344e+00 8.516518e+00 0.000000e+00 
-1.414510e+00 1.371971e+00 6.254000e+00 6.492394e+00 0.000000e+00 
-1.349743e+00 1.427373e+00 6.675274e+00 4.609272e+00 0.000000e+00 
-1.281463e+00 1.464548e+00 6.959367e+00 2.845723e+00 0.000000e+00 
-1.210961e+00 1.484647e+00 7.122202e+00 1.190897e+00 0.000000e+00 
-1.139362e+00 1.488715e+00 7.182219e+00 -3.579770e-01 0.000000e+00 
-1.067591e+00 1.477818e+00 7.159579e+00 -1.801804e+00 0.000000e+00 
-9.963756e-01 1.453021e+00 7.074277e+00 -3.141695e+00 0.000000e+00 
-9.262521e-01 1.415336e+00 6.944875e+00 -4.381237e+00 0.000000e+00 
-8.575723e-01 1.365723e+00 6.788400e+00 -5.526515e+00 0.000000e+00 
-7.905324e-01 1.305081e+00 6.619049e+00 -6.586094e+00 0.000000e+00 
-7.251944e-01 1.234232e+00 6.448198e+00 -7.571389e+00 0.000000e+00 
-6.615342e-01 1.153862e+00 6.284843e+00 -8.494778e+00 0.000000e+00 
-5.994497e-01 1.064517e+00 6.135538e+00 -9.369329e+00 0.000000e+00 
-5.387780e-01 9.666385e-01 6.003943e+00 -1.020649e+01 0.000000e+00 
-4.793188e-01 8.605170e-01 5.892131e+00 -1.101617e+01 0.000000e+00 
-4.208379e-01 7.462798e-01 5.800164e+00 -1.180563e+01 0.000000e+00 
-3.632177e-01 6.243472e-01 5.719490e+00 -1.255532e+01 0.000000e+00 
-3.064658e-01 4.954593e-01 5.632574e+00 -1.321737e+01 0.000000e+00 
-2.507199e-01 3.606897e-01 5.512868e+00 -1.371551e+01 0.000000e+00 
-1.964664e-01 2.221454e-01 5.322405e+00 -1.393607e+01 0.000000e+00 
-1.446316e-01 8.326193e-02 5.025242e+00 -1.377267e+01 0.000000e+00 
-9.635477e-02 -5.195083e-02 4.611851e+00 -1.320804e+01 0.000000e+00 
-5.269405e-02 -1.799031e-01 4.108899e+00 -1.234554e+01 0.000000e+00 
-1.433433e-02 -2.983791e-01 3.559059e+00 -1.133928e+01 0.000000e+00 
1.845743e-02 -4.066584e-01 2.999828e+00 -1.032210e+01 0.000000e+00 
4.570299e-02 -5.050384e-01 2.451890e+00 -9.366797e+00 0.000000e+00 
6.755980e-02 -5.942935e-01 1.922854e+00 -8.499708e+00 0.000000e+00 
8.422283e-02 -6.753226e-01 1.412646e+00 -7.719598e+00 0.000000e+00 
9.586590e-02 -7.489353e-01 9.182543e-01 -7.014080e+00 0.000000e+00 
1.026314e-01 -8.158027e-01 4.355951e-01 -6.365996e+00 0.000000e+00 
1.046100e-01 -8.763994e-01 -3.915139e-02 -5.757950e+00 0.000000e+00 
1.018629e-01 -9.310391e-01 -5.091636e-01 -5.173408e+00 0.000000e+00 
9.442842e-02 -9.798843e-01 -9.769337e-01 -4.596823e+00 0.000000e+00 
8.232214e-02 -1.022946e+00 -1.444267e+00 -4.013634e+00 0.000000e+00 
6.554095e-02 -1.060089e+00 -1.912204e+00 -3.410548e+00 0.000000e+00 
4.407535e-02 -1.091050e+00 -2.381052e+00 -2.775277e+00 0.000000e+00 
1.791642e-02 -1.115447e+00 -2.850782e+00 -2.095897e+00 0.000000e+00 
-1.294256e-02 -1.132782e+00 -3.321074e+00 -1.360881e+00 0.000000e+00 
-4.850926e-02 -1.142440e+00 -3.791577e+00 -5.587557e-01 0.000000e+00 
-8.877730e-02 -1.143701e+00 -4.261893e+00 3.215014e-01 0.000000e+00 
-1.337439e-01 -1.135721e+00 -4.732427e+00 1.291644e+00 0.000000e+00 
-1.834264e-01 -1.117526e+00 -5.205032e+00 2.365207e+00 0.000000e+00 
-2.378626e-01 -1.088012e+00 -5.683019e+00 3.557505e+00 0.000000e+00 
-2.971270e-01 -1.045911e+00 -6.171798e+00 4.886911e+00 0.000000e+00 
-3.613631e-01 -9.897427e-01 -6.680129e+00 6.377383e+00 0.000000e+00 
-4.308331e-01 -9.177277e-01 -7.220863e+00 8.060920e+00 0.000000e+00 
-5.059447e-01 -8.277453e-01 -7.811357e+00 9.978427e+00 0.000000e+00 
-5.872999e-01 -7.172124e-01 -8.473472e+00 1.217930e+01 0.000000e+00 
-6.757183e-01 -5.830999e-01 -9.225294e+00 1.469202e+01 0.000000e+00 
-7.720808e-01 -4.225564e-01 -1.005769e+01 1.744221e+01 0.000000e+00 
-8.768290e-01 -2.347091e-01 -1.087094e+01 2.003511e+01 0.000000e+00 
-9.885908e-01 -2.547139e-02 -1.140896e+01 2.153427e+01 0.000000e+00 
-1.103236e+00 1.892406e-01 -1.143042e+01 2.106564e+01 0.000000e+00 
-1.215792e+00 3.903161e-01 -1.103600e+01 1.896267e+01 0.000000e+00 
-1.323524e+00 5.663988e-01 -1.050616e+01 1.621188e+01 0.000000e+00 
-1.426019e+00 7.144515e-01 -1.000277e+01 1.341476e+01 0.000000e+00 
-1.523789e+00 8.351479e-01 -9.560901e+00 1.074971e+01 0.000000e+00 
-1.617387e+00 9.299209e-01 -9.163534e+00 8.224598e+00 0.000000e+00 
-1.707101e+00 9.999849e-01 -8.778566e+00 5.802392e+00 0.000000e+00 
-1.792890e+00 1.046184e+00 -8.373456e+00 3.446382e+00 0.000000e+00 
-1.874411e+00 1.069041e+00 -7.918514e+00 1.126658e+00 0.000000e+00 
-1.951019e+00 1.068792e+00 -7.389057e+00 -1.178529e+00 0.000000e+00 
-2.021871e+00 1.045445e+00 -6.765902e+00 -3.492279e+00 0.000000e+00 
-2.085972e+00 9.988011e-01 -6.035542e+00 -5.842297e+00 0.000000e+00 
-2.142207e+00 9.283668e-01 -5.189656e+00 -8.265059e+00 0.000000e+00 
-2.189363e+00 8.330848e-01 -4.222208e+00 -1.081760e+01 0.000000e+00 
-2.226242e+00 7.113741e-01 -3.135354e+00 -1.355663e+01 0.000000e+00 
-2.251718e+00 5.611780e-01 -1.944926e+00 -1.652048e+01 0.000000e+00 
-2.265015e+00 3.805515e-01 -7.229020e-01 -1.958823e+01 0.000000e+00 
-2.266782e+00 1.709662e-01 3.082962e-01 -2.216003e+01 0.000000e+00 
-2.260773e+00 -5.713386e-02 7.698356e-01 -2.309922e+01 0.000000e+00 
-2.253870e+00 -2.837689e-01 5.063203e-01 -2.192724e+01 0.000000e+00 
-2.252038e+00 -4.918394e-01 -1.754978e-01 -1.959856e+01 0.000000e+00 
-2.257610e+00 -6.753827e-01 -9.341016e-01 -1.713826e+01 0.000000e+00 
-2.270462e+00 -8.355543e-01 -1.618869e+00 -1.495221e+01 0.000000e+00 
-2.289611e+00 -9.755591e-01 -2.192201e+00 -1.310182e+01 0.000000e+00 
-2.313935e+00 -1.098574e+00 -2.655081e+00 -1.154580e+01 0.000000e+00 
-2.342376e+00 -1.207278e+00 -3.016635e+00 -1.023183e+01 0.000000e+00 
-2.373967e+00 -1.303863e+00 -3.287440e+00 -9.114496e+00 0.000000e+00 
-2.407853e+00 -1.390110e+00 -3.476982e+00 -8.160574e+00 0.000000e+00 
-2.443265e+00 -1.467532e+00 -3.593835e+00 -7.345083e+00 0.000000e+00 
-2.479514e+00 -1.537415e+00 -3.645671e+00 -6.650101e+00 0.000000e+00 
-2.515987e+00 -1.600888e+00 -3.639780e+00 -6.062304e+00 0.000000e+00 
-2.552142e+00 -1.658974e+00 -3.583124e+00 -5.571261e+00 0.000000e+00 
-2.587503e+00 -1.712604e+00 -3.482162e+00 -5.168143e+00 0.000000e+00 
-2.621656e+00 -1.762615e+00 -3.342840e+00 -4.845633e+00 0.000000e+00 
-2.654247e+00 -1.809768e+00 -3.170650e+00 -4.597376e+00 0.000000e+00 
-2.684976e+00 -1.854780e+00 -2.970679e+00 -4.417046e+00 0.000000e+00 
-2.713588e+00 -1.898307e+00 -2.747437e+00 -4.298648e+00 0.000000e+00 
-2.739866e+00 -1.940940e+00 -2.504828e+00 -4.236283e+00 0.000000e+00 
-2.763630e+00 -1.983208e+00 -2.246147e+00 -4.224141e+00 0.000000e+00 
-2.784739e+00 -2.025580e+00 -1.974086e+00 -4.256504e+00 0.000000e+00 
-2.803069e+00 -2.068470e+00 -1.690850e+00 -4.327616e+00 0.000000e+00 
-2.818520e+00 -2.112242e+00 -1.398130e+00 -4.431785e+00 0.000000e+00 
-2.831006e+00 -2.157197e+00 -1.097090e+00 -4.563400e+00 0.000000e+00 
-2.840444e+00 -2.203583e+00 -7.884113e-01 -4.716862e+00 0.000000e+00 
-2.846755e+00 -2.251589e+00 -4.722969e-01 -4.886578e+00 0.000000e+00 
-2.849862e+00 -2.301350e+00 -1.484689e-01 -5.066966e+00 0.000000e+00 
-2.849693e+00 -2.352949e+00 1.837325e-01 -5.252560e+00 0.000000e+00 
-2.846164e+00 -2.406419e+00 5.251689e-01 -5.438089e+00 0.000000e+00 
-2.839161e+00 -2.461709e+00 8.778178e-01 -5.617359e+00 0.000000e+00 
-2.828562e+00 -2.518722e+00 1.243341e+00 -5.784998e+00 0.000000e+00 
-2.814235e+00 -2.577330e+00 1.622869e+00 -5.936704e+00 0.000000e+00 
-2.796045e+00 -2.637369e+00 2.017002e+00 -6.069251e+00 0.000000e+00 
-2.773846e+00 -2.698642e+00 2.425808e+00 -6.180482e+00 0.000000e+00 
-2.747487e+00 -2.760916e+00 2.848821e+00 -6.269329e+00 0.000000e+00 
-2.716840e+00 -2.823979e+00 3.283665e+00 -6.337985e+00 0.000000e+00 
-2.681802e+00 -2.887645e+00 3.723957e+00 -6.395213e+00 0.000000e+00 
-2.642359e+00 -2.951859e+00 4.161360e+00 -6.453521e+00 0.000000e+00 
-2.598599e+00 -3.016733e+00 4.585941e+00 -6.528708e+00 0.000000e+00 
-2.550717e+00 -3.082549e+00 4.986166e+00 -6.639861e+00 0.000000e+00 
-2.499012e+00 -3.149754e+00 5.348905e+00 -6.809353e+00 0.000000e+00 
-2.443909e+00 -3.219019e+00 5.661262e+00 -7.060207e+00 0.000000e+00 
-2.385986e+00 -3.291293e+00 5.913268e+00 -7.411578e+00 0.000000e+00 
-2.325871e+00 -3.367640e+00 6.099385e+00 -7.876465e+00 0.000000e+00 
-2.264220e+00 -3.449220e+00 6.219687e+00 -8.460196e+00 0.000000e+00 
-2.201669e+00 -3.537229e+00 6.280789e+00 -9.159684e+00 0.000000e+00 
-2.138751e+00 -3.632758e+00 6.297283e+00 -9.962220e+00 0.000000e+00 
-2.075815e+00 -3.736768e+00 6.288221e+00 -1.085362e+01 0.000000e+00 
-2.013000e+00 -3.850086e+00 6.276376e+00 -1.182030e+01 0.000000e+00 
-1.950221e+00 -3.973437e+00 6.285109e+00 -1.285615e+01 0.000000e+00 
-1.887167e+00 -4.107456e+00 6.334598e+00 -1.396729e+01 0.000000e+00 
-1.823326e+00 -4.253064e+00 6.444996e+00 -1.517924e+01 0.000000e+00 
-1.757990e+00 -4.411525e+00 6.636830e+00 -1.653864e+01 0.000000e+00 
-1.690235e+00 -4.584600e+00 6.933341e+00 -1.811848e+01 0.000000e+00 
-1.618872e+00 -4.774985e+00 7.367236e+00 -2.003206e+01 0.000000e+00 
-1.542259e+00 -4.986965e+00 7.992320e+00 -2.246951e+01 0.000000e+00 
-1.458105e+00 -5.227120e+00 8.894413e+00 -2.573397e+01 0.000000e+00 
-1.363031e+00 -5.505887e+00 1.019917e+01 -3.027531e+01 0.000000e+00 
-1.252548e+00 -5.837863e+00 1.194617e+01 -3.628991e+01 0.000000e+00 
-1.125516e+00 -6.227309e+00 1.319108e+01 -4.072284e+01 0.000000e+00 
-9.971015e-01 -6.624860e+00 1.211642e+01 -3.756374e+01 0.000000e+00 
-8.863675e-01 -6.968611e+00 1.004114e+01 -3.125202e+01 0.000000e+00 
-7.949346e-01 -7.254878e+00 8.324459e+00 -2.628555e+01 0.000000e+00 
-7.184980e-01 -7.499294e+00 7.019756e+00 -2.280499e+01 0.000000e+00 
-6.536560e-01 -7.714287e+00 5.981503e+00 -2.032365e+01 0.000000e+00 
-5.983398e-01 -7.907955e+00 5.102600e+00 -1.850244e+01 0.000000e+00 
-5.513131e-01 -8.085822e+00 4.312955e+00 -1.713311e+01 0.000000e+00 
-5.119317e-01 -8.251726e+00 3.567991e+00 -1.609670e+01 0.000000e+00 
-4.799114e-01 -8.408606e+00 2.836693e+00 -1.531824e+01 0.000000e+00 
-4.552162e-01 -8.558781e+00 2.098109e+00 -1.474914e+01 0.000000e+00 
-4.380115e-01 -8.704175e+00 1.339955e+00 -1.435639e+01 0.000000e+00 
-4.284949e-01 -8.846395e+00 5.627868e-01 -1.410799e+01 0.000000e+00 
-4.267689e-01 -8.986693e+00 -2.164285e-01 -1.396599e+01 0.000000e+00 
-4.327050e-01 -9.125906e+00 -9.604487e-01 -1.388049e+01 0.000000e+00 
-4.456690e-01 -9.264275e+00 -1.612216e+00 -1.378755e+01 0.000000e+00 
-4.644580e-01 -9.401439e+00 -2.115115e+00 -1.362970e+01 0.000000e+00 
-4.873758e-01 -9.536538e+00 -2.435481e+00 -1.337885e+01 0.000000e+00 
-5.126176e-01 -9.668763e+00 -2.590212e+00 -1.306212e+01 0.000000e+00 
-5.387095e-01 -9.797688e+00 -2.611915e+00 -1.272067e+01 0.000000e+00 
-5.645484e-01 -9.923291e+00 -2.544056e+00 -1.240407e+01 0.000000e+00 
-5.894334e-01 -1.004602e+01 -2.427449e+00 -1.215556e+01 0.000000e+00 
-6.130000e-01 -1.016669e+01 -2.280931e+00 -1.199338e+01 0.000000e+00 
-6.349956e-01 -1.028622e+01 -2.115220e+00 -1.192945e+01 0.000000e+00 
-6.552490e-01 -1.040563e+01 -1.933054e+00 -1.196993e+01 0.000000e+00 
-6.735964e-01 -1.052598e+01 -1.732631e+00 -1.211969e+01 0.000000e+00 
-6.898313e-01 -1.064841e+01 -1.510026e+00 -1.238572e+01 0.000000e+00 
-7.037015e-01 -1.077412e+01 -1.259461e+00 -1.277932e+01 0.000000e+00 
-7.148989e-01 -1.090448e+01 -9.734597e-01 -1.331707e+01 0.000000e+00 
-7.230229e-01 -1.104102e+01 -6.428098e-01 -1.402373e+01 0.000000e+00 
-7.275666e-01 -1.118563e+01 -2.555084e-01 -1.493655e+01 0.000000e+00 
-7.278919e-01 -1.134062e+01 2.040735e-01 -1.610913e+01 0.000000e+00 
-7.231772e-01 -1.150893e+01 7.561855e-01 -1.761712e+01 0.000000e+00 
-7.123894e-01 -1.169438e+01 1.423366e+00 -1.955550e+01 0.000000e+00 
-6.942628e-01 -1.190181e+01 2.219684e+00 -2.201005e+01 0.000000e+00 
-6.677652e-01 -1.213587e+01 3.077837e+00 -2.483025e+01 0.000000e+00 
-6.335587e-01 -1.239650e+01 3.673198e+00 -2.704947e+01 0.000000e+00 
-5.970609e-01 -1.266895e+01 3.452167e+00 -2.693153e+01 0.000000e+00 
-5.675391e-01 -1.292640e+01 2.349088e+00 -2.427638e+01 0.000000e+00 
-5.511040e-01 -1.315209e+01 9.258216e-01 -2.085993e+01 0.000000e+00 
-5.488740e-01 -1.334466e+01 -4.624712e-01 -1.772913e+01 0.000000e+00 
-5.599471e-01 -1.350819e+01 -1.732183e+00 -1.504356e+01 0.000000e+00 
-5.831245e-01 -1.364667e+01 -2.884936e+00 -1.269968e+01 0.000000e+00 
-6.172944e-01 -1.376290e+01 -3.931227e+00 -1.057469e+01 0.000000e+00 
-6.614139e-01 -1.385856e+01 -4.876205e+00 -8.570683e+00 0.000000e+00 
-7.144746e-01 -1.393449e+01 -5.718517e+00 -6.619952e+00 0.000000e+00 
-7.754343e-01 -1.399098e+01 -6.455181e+00 -4.676445e+00 0.000000e+00 
-8.432216e-01 -1.402795e+01 -7.083926e+00 -2.712412e+00 0.000000e+00 
-9.167591e-01 -1.404511e+01 -7.607104e+00 -7.129279e-01 0.000000e+00 
-9.950384e-01 -1.404206e+01 -8.033573e+00 1.329908e+00 0.000000e+00 
-1.077163e+00 -1.401835e+01 -8.379252e+00 3.420285e+00 0.000000e+00 
-1.162430e+00 -1.397348e+01 -8.667183e+00 5.564503e+00 0.000000e+00 
-1.250409e+00 -1.390683e+01 -8.926605e+00 7.779631e+00 0.000000e+00 
-1.340985e+00 -1.381753e+01 -9.192586e+00 1.009878e+01 0.000000e+00 
-1.434416e+00 -1.370432e+01 -9.506255e+00 1.258137e+01 0.000000e+00 
-1.531420e+00 -1.356509e+01 -9.915167e+00 1.531972e+01 0.000000e+00 
-1.633218e+00 -1.339665e+01 -1.047295e+01 1.843855e+01 0.000000e+00 
-1.741531e+00 -1.319467e+01 -1.122607e+01 2.204958e+01 0.000000e+00 
-1.858269e+00 -1.295456e+01 -1.212332e+01 2.594177e+01 0.000000e+00 
-1.983191e+00 -1.267938e+01 -1.275516e+01 2.869243e+01 0.000000e+00 
-2.110116e+00 -1.239262e+01 -1.245072e+01 2.801006e+01 0.000000e+00 
-2.229599e+00 -1.212875e+01 -1.138278e+01 2.452036e+01 0.000000e+00 
-2.337588e+00 -1.190333e+01 -1.023864e+01 2.062378e+01 0.000000e+00 
-2.435043e+00 -1.171430e+01 -9.287911e+00 1.729039e+01 0.000000e+00 
-2.523999e+00 -1.155547e+01 -8.531119e+00 1.456378e+01 0.000000e+00 
-2.606145e+00 -1.142145e+01 -7.918487e+00 1.230980e+01 0.000000e+00 
-2.682692e+00 -1.130813e+01 -7.403381e+00 1.040081e+01 0.000000e+00 
-2.754427e+00 -1.121256e+01 -6.952978e+00 8.751504e+00 0.000000e+00 
-2.821880e+00 -1.113245e+01 -6.542919e+00 7.302273e+00 0.000000e+00 
-2.885361e+00 -1.106599e+01 -6.155522e+00 6.013372e+00 0.000000e+00 
-2.945029e+00 -1.101172e+01 -5.779136e+00 4.860244e+00 0.000000e+00 
-3.000951e+00 -1.096839e+01 -5.405871e+00 3.826041e+00 0.000000e+00 
-3.053135e+00 -1.093486e+01 -5.030263e+00 2.897688e+00 0.000000e+00 
-3.101540e+00 -1.091012e+01 -4.649208e+00 2.065539e+00 0.000000e+00 
-3.146099e+00 -1.089325e+01 -4.261472e+00 1.321959e+00 0.000000e+00 
-3.186746e+00 -1.088341e+01 -3.867241e+00 6.595957e-01 0.000000e+00 
-3.223422e+00 -1.087982e+01 -3.467376e+00 7.129636e-02 0.000000e+00 
-3.256079e+00 -1.088176e+01 -3.063134e+00 -4.501241e-01 0.000000e+00 
